Customer_ID,Age,Annual_Income,Loan_Amount,Debt_Ratio,Monthly_Income,Number_of_Open_Credit_Lines,Number_of_Late_Payments,Credit_Utilization_%,Defaults
10495,68,40662,9838,0.73,3078,5,7,54.88,0
10496,41,38228,46502,0.32,2932,4,4,72.1,0
10497,59,80721,44790,0.34,7021,1,5,82.88,0
10498,56,69223,38976,0.16,9732,4,5,22.87,0
10499,53,27386,14725,0.33,5979,14,0,76.77,0
10500,50,26862,10337,0.17,4433,11,6,42.69,0
10501,57,60108,11701,0.5,2814,10,2,71.1,0
10502,43,111788,30811,0.67,3315,1,1,23.08,0
10503,30,95023,44043,0.7,5778,7,6,56.37,0
10504,25,133365,39978,0.15,8407,6,9,85.38,1
10505,56,125939,30316,0.37,3395,7,8,19.58,1
10506,54,100140,12544,0.33,2563,8,3,84.49,0
10507,51,102963,22514,0.18,6904,6,6,50.75,0
10508,30,47201,17327,0.39,9829,2,4,84.09,0
10509,39,88578,47809,0.34,10026,2,9,96.25,0
10510,52,69966,17705,0.61,7093,9,9,24.37,0
10511,21,74774,11479,0.81,4176,6,6,70.71,1
10512,25,30386,12323,0.46,9592,6,0,31.16,0
10513,65,97228,13937,0.7,11325,1,9,22.2,0
10514,24,142020,24089,0.22,6765,8,8,66.53,0
10515,36,35225,2702,0.82,11225,14,5,19.72,0
10516,44,36693,11404,0.22,2608,11,7,51.87,0
10517,36,92197,34598,0.25,3086,8,8,67.24,0
10518,22,63021,9380,0.19,9274,4,0,54.97,0
10519,69,138915,22990,0.35,5361,7,4,72.74,0
10520,48,38261,33859,0.54,6628,9,6,82.13,0
10521,52,47378,4877,0.89,6454,14,7,88.5,1
10522,47,137174,43871,0.73,2612,11,2,60.39,0
10523,40,141574,19720,0.4,2612,13,7,34.9,0
10524,44,106755,8676,0.56,11958,1,4,55.87,0
10525,32,31937,32818,0.6,4389,12,0,44.89,0
10526,55,86330,35348,0.76,1849,13,3,30.33,1
10527,53,67366,49555,0.69,5462,5,1,57.62,0
10528,53,92322,43368,0.56,3423,13,4,12.04,0
10529,63,122318,49180,0.64,9559,8,3,64.5,0
10530,57,60160,25130,0.7,9465,7,1,83.94,1
10531,32,65313,34241,0.21,8828,13,6,99.95,0
10532,23,123657,45392,0.26,1542,10,1,92.95,1
10533,21,121711,27620,0.65,7377,4,1,18.08,1
10534,53,47032,18077,0.78,11997,3,3,24.62,0
10535,60,111963,13663,0.43,7474,1,4,22.48,0
10536,30,37358,18799,0.88,2351,3,9,60.25,0
10537,63,143927,48285,0.27,2786,2,2,14.13,0
10538,64,81710,18619,0.43,5279,5,8,94.33,0
10539,49,115326,4967,0.4,7506,14,9,15.57,0
10540,33,106157,28488,0.84,5190,1,5,45.21,0
10541,32,68821,14211,0.33,11808,4,7,90.46,0
10542,51,48365,22169,0.48,2548,8,4,95.35,0
10543,66,33189,31373,0.25,4115,9,7,51.88,0
10544,22,96749,33669,0.52,2012,1,9,53.96,0
10545,55,27248,7634,0.79,7613,3,5,67.26,1
10546,43,24369,1840,0.34,1682,6,6,46.69,0
10547,37,83763,35229,0.75,3601,5,1,39.22,1
10548,46,28050,22318,0.83,10796,12,5,76.55,1
10549,28,48605,16405,0.16,1659,1,4,63.58,0
10550,49,69616,48771,0.71,7068,2,7,53.35,0
10551,46,74479,37240,0.3,10429,2,4,19.07,0
10552,30,123719,16847,0.24,4168,7,6,16.2,0
10553,46,100934,24547,0.58,4880,6,3,55.97,1
10554,54,60883,7575,0.66,4615,13,1,65.75,0
10555,61,53055,31123,0.42,9892,6,2,69.18,0
10556,27,88731,5843,0.13,2807,1,9,90.54,0
10557,24,110987,28451,0.83,11886,13,3,83.46,0
10558,65,136680,8739,0.68,7059,1,2,22.67,0
10559,31,27450,15852,0.32,6306,4,6,81.5,0
10560,49,22925,10157,0.5,11461,10,4,70.87,0
10561,56,100051,23406,0.12,4755,6,2,84.52,0
10562,45,70272,48284,0.37,4094,11,2,85.9,0
10563,41,25310,46200,0.52,11630,6,8,41.1,0
10564,56,51817,8432,0.51,2732,5,8,33.69,0
10565,30,135134,19837,0.27,6467,4,4,59.74,0
10566,57,112944,16148,0.72,10266,2,1,36.87,0
10567,29,64528,12194,0.34,1581,7,9,41.47,0
10568,44,133200,33591,0.56,9954,12,4,16.22,0
10569,55,75779,15819,0.32,9977,6,3,99.22,0
10570,69,104816,7625,0.44,9714,7,5,37.84,0
10571,55,102641,8404,0.27,5045,14,9,80.21,0
10572,68,104083,15674,0.61,7946,3,5,99.38,1
10573,56,96310,11507,0.44,5801,1,5,97.22,0
10574,38,35457,21387,0.11,2955,1,6,67.05,0
10575,69,62311,19697,0.12,1594,4,1,58.48,0
10576,59,23980,38391,0.48,4022,4,3,37.83,0
10577,52,40886,20547,0.25,1636,7,8,87.54,0
10578,44,97112,24570,0.57,3537,13,4,40.42,0
10579,43,70877,40783,0.43,11941,7,0,19.61,0
10580,52,143573,29037,0.62,5170,4,5,36.47,0
10581,57,117427,31083,0.86,11037,7,4,38.36,0
10582,32,56181,49029,0.52,6144,8,1,74.66,0
10583,69,53262,41550,0.73,4184,9,2,25.26,1
10584,33,20947,38982,0.7,10691,6,2,38.52,0
10585,43,20022,40706,0.84,10716,4,6,16.89,0
10586,45,21128,3988,0.27,6957,10,4,86.36,0
10587,55,99522,6156,0.76,5666,2,8,75.23,1
10588,61,52322,39280,0.82,5703,9,0,49.37,0
10589,50,68929,10788,0.41,4145,12,2,48.7,0
10590,37,101696,15185,0.35,4596,7,9,24.97,0
10591,69,135245,19734,0.86,3333,6,7,44.6,1
10592,40,29808,10971,0.6,6884,4,2,91.61,0
10593,68,115148,44408,0.4,3750,4,2,22.48,1
10594,45,72882,7487,0.73,5134,2,7,78.85,1
10595,42,41725,21997,0.34,11190,1,9,14.25,0
10596,33,92534,47456,0.24,7619,5,2,38.05,1
10597,39,59950,13452,0.54,2068,6,1,86.22,0
10598,69,108954,16372,0.55,6701,10,2,50.05,0
10599,56,103576,45767,0.76,6525,9,1,73.24,0
10600,32,40557,14434,0.47,2792,1,7,19.32,1
10601,61,41825,13416,0.75,5775,5,4,71.51,0
10602,39,28998,20248,0.35,9463,11,2,83.71,0
10603,32,56080,47713,0.56,4145,13,7,82.47,0
10604,29,131633,29194,0.27,10163,5,7,49.5,1
10605,27,147743,34785,0.41,9337,9,3,91.37,0
10606,48,77797,38458,0.79,10223,11,8,61.75,0
10607,34,35802,9373,0.27,11681,11,0,83.61,0
10608,51,31167,31283,0.75,2108,4,6,29.21,0
10609,39,120628,30415,0.33,9025,13,4,28.92,0
10610,67,62407,27414,0.13,10774,13,6,77.89,0
10611,36,140283,15378,0.19,10666,3,9,68.2,0
10612,25,33338,19336,0.7,10666,3,7,70.87,1
10613,55,96289,5700,0.31,5819,6,2,31.29,0
10614,32,91520,14901,0.62,8453,11,2,45.97,0
10615,45,38895,25838,0.66,6627,1,0,33.25,0
10616,41,67910,23597,0.38,3007,1,4,16.13,1
10617,56,129367,34428,0.48,6420,1,7,28.35,1
10618,43,85898,41149,0.42,2113,7,0,99.56,1
10619,36,23454,36687,0.86,7471,14,1,31.06,1
10620,59,137486,30493,0.36,10075,5,1,24.34,0
10621,65,106540,32852,0.25,10103,14,9,72.72,0
10622,62,80797,11932,0.39,4876,14,1,64.19,0
10623,59,121559,24009,0.64,7538,11,4,77.14,0
10624,34,103137,34583,0.66,4275,9,9,68.83,0
10625,51,70637,48278,0.84,8977,12,6,30.07,0
10626,25,144983,28994,0.81,7874,11,2,55.08,0
10627,55,25349,30865,0.33,3783,14,0,25.9,0
10628,43,145416,13289,0.46,2162,3,8,32.82,0
10629,49,59963,29293,0.7,5641,6,8,98.82,1
10630,63,95583,5734,0.83,5535,7,3,75.58,0
10631,31,27750,21013,0.37,9913,3,4,80.46,0
10632,38,114929,36521,0.46,2251,9,3,12.71,1
10633,67,42463,7505,0.82,4654,2,7,44.39,0
10634,32,94935,45327,0.39,2768,12,0,59.97,0
10635,29,78792,48673,0.48,8218,12,3,23.47,0
10636,30,33686,5685,0.82,5605,7,3,86.37,0
10637,64,126339,19409,0.74,11828,10,2,22.56,0
10638,37,83528,20517,0.29,9344,4,3,67.29,0
10639,58,119811,45533,0.36,3873,9,6,59.79,0
10640,27,135691,31475,0.38,9906,7,4,86.44,0
10641,66,42787,37989,0.83,2495,8,2,38.06,0
10642,33,34776,16327,0.9,11563,11,5,35.57,0
10643,60,135613,4671,0.72,6827,10,9,86.18,1
10644,62,115063,5941,0.49,4710,3,8,29.93,0
10645,29,77427,27372,0.11,3164,6,2,77.14,0
10646,47,149069,13466,0.66,10673,4,1,27.2,0
10647,22,124887,19286,0.41,1901,13,8,88.81,0
10648,25,81086,45959,0.61,10303,4,4,85.52,0
10649,49,122231,5588,0.59,8166,12,9,80.87,0
10650,57,144422,29080,0.48,9573,2,4,54.23,0
10651,58,135673,25544,0.86,10597,11,6,13.05,0
10652,39,83308,11811,0.12,11597,10,1,21.92,0
10653,28,35797,19733,0.67,9329,9,9,51.09,0
10654,68,122535,41696,0.43,8657,11,4,13.93,0
10655,65,25302,49093,0.67,7374,1,7,15.71,0
10656,21,83172,40888,0.64,2606,1,7,21.3,0
10657,42,58059,48042,0.11,9919,7,9,33.48,0
10658,37,20908,31059,0.33,3488,10,6,77.44,0
10659,27,80252,38487,0.25,3678,7,4,14.32,0
10660,45,100659,41849,0.23,8677,4,3,98.53,0
10661,65,32877,15550,0.68,9640,14,1,34.64,0
10662,24,34239,11864,0.29,7519,8,1,38.82,0
10663,56,106971,26394,0.48,7187,5,2,32.31,1
10664,26,47313,20061,0.3,6140,6,2,64.22,0
10665,51,120890,13624,0.56,9935,12,6,11.75,0
10666,39,62103,25934,0.68,10941,4,5,18.42,0
10667,64,68408,4361,0.36,7871,3,0,18.89,0
10668,59,103251,14707,0.58,7888,2,5,69.81,0
10669,47,108771,2924,0.76,1943,8,4,39.66,0
10670,30,146228,30487,0.18,10306,11,5,49.37,0
10671,46,111665,13647,0.67,7432,5,7,95.5,1
10672,39,30534,32734,0.36,2324,10,0,28,0
10673,59,120110,30018,0.2,10627,6,5,16.32,0
10674,23,63060,22627,0.54,11436,14,3,49.73,0
10675,65,37189,22031,0.28,10213,6,8,24.77,0
10676,33,148431,40449,0.76,6437,4,9,23.02,0
10677,48,106067,3701,0.13,3376,9,7,46.91,0
10678,40,30967,47943,0.18,5532,7,6,70.27,0
10679,48,101991,43890,0.52,3705,12,2,31.86,0
10680,28,85563,17719,0.57,9517,12,8,88.84,0
10681,61,28660,10718,0.68,2046,10,2,42.62,1
10682,59,138671,1056,0.31,9858,12,5,94.06,0
10683,21,110875,47741,0.77,3569,13,1,54.32,0
10684,23,149909,16352,0.86,7710,8,7,75.41,1
10685,33,59823,48820,0.5,8353,7,0,86.41,0
10686,48,75842,4147,0.71,8230,4,0,57.67,0
10687,69,29616,4537,0.52,4435,9,7,86.53,0
10688,45,95976,23812,0.16,1516,2,8,44.02,0
10689,53,122136,1721,0.36,4309,14,9,42.71,0
10690,58,68738,46037,0.17,10019,5,8,81.47,1
10691,26,33107,17769,0.89,4951,14,7,31.71,1
10692,64,81404,41194,0.28,11689,2,9,74.53,0
10693,65,114182,47556,0.61,10037,8,7,16.94,0
10694,52,132081,47775,0.33,7092,9,3,67.21,0
10695,65,111787,44847,0.62,3854,3,7,94.77,1
10696,67,35954,15346,0.27,10235,5,6,51.08,0
10697,41,36943,40883,0.73,4950,9,8,47.44,0
10698,36,60725,11911,0.19,5205,6,9,58.65,1
10699,41,65434,1259,0.82,9207,3,7,74.76,1
10700,31,105751,21872,0.77,8543,6,9,42.3,0
10701,57,30110,9791,0.64,4248,9,1,10.01,0
10702,56,125648,8536,0.15,11048,11,7,55.19,0
10703,55,107091,21432,0.27,6759,11,7,47.74,0
10704,39,36462,33750,0.79,3306,10,9,57.94,1
10705,40,99232,42715,0.2,11058,7,9,74.38,0
10706,38,74081,45537,0.22,7912,4,8,35.51,0
10707,67,72799,20541,0.54,9877,4,2,55.47,0
10708,61,86567,44718,0.32,5705,1,7,32.8,0
10709,69,109301,17860,0.28,10458,3,7,51.34,0
10710,34,71224,6283,0.56,9726,12,9,41.01,0
10711,35,147425,31743,0.4,9603,9,3,43.21,1
10712,51,76063,43559,0.21,5415,1,4,62.14,0
10713,21,133394,36127,0.53,6841,13,1,72.06,0
10714,23,75240,8405,0.41,11337,2,5,11.14,0
10715,36,101352,32181,0.69,9440,2,9,88.9,1
10716,43,37868,33205,0.18,7365,8,8,42.79,0
10717,31,95973,25408,0.6,2297,6,2,67.92,0
10718,32,100989,18645,0.45,8766,7,5,21.02,0
10719,30,42222,48125,0.42,8274,11,7,61.43,0
10720,52,99794,7323,0.29,5156,4,1,71.06,0
10721,36,83924,6937,0.12,7852,11,9,24.17,0
10722,28,119854,44798,0.78,11351,4,0,92.09,0
10723,58,98513,31431,0.36,1537,4,5,78.17,0
10724,32,148966,18882,0.64,3478,12,2,58.05,1
10725,44,74649,26324,0.86,10578,6,1,24.95,1
10726,48,122986,14003,0.55,7741,12,9,87.9,0
10727,28,132743,44346,0.42,4954,12,7,16.18,0
10728,48,103749,26106,0.31,6174,13,8,20.37,1
10729,56,122055,13979,0.85,4860,13,6,72.84,1
10730,46,140769,35977,0.65,5736,4,8,32.85,1
10731,28,131218,45828,0.63,5798,14,6,51.34,0
10732,48,30223,8228,0.44,4975,1,2,58.5,0
10733,48,68166,10300,0.78,8060,1,0,51.24,0
10734,57,59369,9681,0.67,4877,8,0,17.55,0
10735,61,106379,41964,0.33,6541,2,4,76.37,0
10736,56,89392,9267,0.58,3684,12,8,31.6,0
10737,47,79526,6372,0.44,6500,9,9,76.47,0
10738,37,32661,39918,0.11,8797,10,5,87.88,0
10739,29,35591,11920,0.75,2639,8,1,58.27,0
10740,53,91718,49769,0.2,5733,1,5,73.57,0
10741,40,75235,17856,0.51,3962,10,3,13.32,0
10742,33,27970,28785,0.37,4732,11,8,13.31,0
10743,48,67922,48915,0.37,9939,8,9,27.74,0
10744,68,120398,18221,0.48,9546,9,2,42.25,0
10745,49,50755,26178,0.9,2025,4,6,26.45,0
10746,33,130399,34954,0.43,5820,7,9,67.15,0
10747,66,140926,7461,0.25,10836,4,7,34.92,0
10748,55,39416,18865,0.59,6330,13,1,86.12,0
10749,26,33672,45232,0.29,9606,3,9,60.45,0
10750,38,103468,15052,0.18,1962,11,6,44.03,0
10751,25,148145,31370,0.14,4463,1,4,90.38,1
10752,67,66996,8332,0.12,7883,2,0,84.55,0
10753,45,94095,1327,0.44,7416,7,6,83.8,0
10754,22,20064,23765,0.44,11670,6,9,75.55,1
10755,30,88835,6239,0.25,4900,13,7,65.28,0
10756,50,90385,11078,0.73,11655,8,0,43.01,0
10757,65,25639,8038,0.2,10877,11,3,48.03,0
10758,25,136723,9048,0.83,1802,3,3,68.24,0
10759,53,31055,29671,0.57,7383,6,4,25.56,0
10760,21,79220,15954,0.12,2276,12,4,84.5,0
10761,38,107594,36065,0.87,2123,6,3,94.48,0
10762,52,49427,46471,0.35,2959,12,0,18.82,0
10763,67,136916,3779,0.46,4886,2,8,12.02,1
10764,69,140308,47474,0.33,8530,1,4,22.84,1
10765,31,102516,14225,0.68,6275,2,0,78.39,0
10766,41,84666,41086,0.49,10171,9,2,19.7,0
10767,46,84274,33541,0.21,2561,13,0,43.5,0
10768,45,138294,20720,0.18,1787,6,6,15.68,0
10769,42,30866,14531,0.68,8734,3,9,48.93,0
10770,47,23889,6335,0.29,5139,10,9,64.35,0
10771,69,138194,10530,0.21,9455,7,9,66.57,0
10772,33,144714,25791,0.5,7835,1,6,56.7,0
10773,53,68226,41270,0.74,2643,14,5,94.43,1
10774,54,51335,2649,0.32,8044,13,8,57.8,0
10775,61,70547,14472,0.32,11115,8,6,87.33,0
10776,55,46162,3862,0.77,10349,10,4,99.37,0
10777,21,109449,26185,0.22,4585,7,6,30.68,1
10778,41,44687,28134,0.59,9213,3,9,33.9,1
10779,68,118756,1917,0.86,11431,13,3,56.97,0
10780,26,30995,13444,0.77,6488,4,9,26.41,1
10781,48,76488,42121,0.15,3701,11,8,60.77,0
10782,37,22631,21521,0.36,6789,7,5,71.6,0
10783,25,54954,39217,0.21,10370,4,3,15.44,0
10784,51,25967,23066,0.86,4957,5,4,71.33,0
10785,25,108294,3811,0.89,4244,13,7,24.35,0
10786,58,107278,37189,0.29,3853,12,6,36.94,0
10787,23,84471,10290,0.64,3148,1,5,76.49,1
10788,43,57116,36489,0.77,3179,14,1,24.72,1
10789,57,112116,28284,0.29,6502,5,2,57.85,1
10790,57,54227,25698,0.25,6830,10,0,63.03,1
10791,30,21942,44660,0.11,5466,14,2,24.79,0
10792,30,67664,20637,0.43,4241,10,1,34.73,0
10793,39,48069,49024,0.82,2353,13,9,64.58,1
10794,37,107342,34556,0.82,7835,14,5,51.51,0
10795,41,34407,17640,0.2,10284,12,3,69.4,0
10796,34,133926,5025,0.26,4906,4,9,86.92,0
10797,29,79201,32476,0.43,4452,3,2,22.15,1
10798,66,100093,7741,0.72,6563,12,7,16.36,0
10799,21,74348,4654,0.59,10711,9,4,70.01,0
10800,65,101981,47348,0.51,11276,1,3,79.36,0
10801,33,37878,41428,0.57,6411,10,5,50.44,0
10802,24,103100,37019,0.18,3371,5,3,45.45,0
10803,21,98629,39036,0.48,10782,10,9,63.71,0
10804,69,75420,45549,0.89,2126,13,9,59.63,0
10805,60,121092,30843,0.17,5707,2,4,54.12,0
10806,52,111987,24560,0.52,6266,5,3,83.68,0
10807,54,63168,47257,0.34,9717,5,8,25.62,0
10808,48,139324,48899,0.53,4548,10,1,71.31,1
10809,51,139409,41330,0.56,10313,11,0,76.72,0
10810,28,74862,16987,0.56,10408,1,6,91.12,0
10811,59,109622,21810,0.78,4160,4,8,95.06,1
10812,46,102025,21311,0.41,9167,7,8,55.71,0
10813,54,144034,48159,0.51,3241,1,3,49.03,0
10814,23,48004,35920,0.11,4572,12,3,55.35,0
10815,32,40471,9738,0.73,9403,13,0,75.93,0
10816,21,111820,8888,0.31,8225,14,0,11.55,0
10817,64,80167,43864,0.75,5233,10,0,25.67,0
10818,25,122229,6474,0.31,5964,2,5,91.69,0
10819,50,103828,1488,0.11,3345,4,5,27.59,1
10820,50,85308,25144,0.22,9705,10,4,30.56,0
10821,37,103969,6622,0.89,9135,2,9,94.55,1
10822,68,34568,32830,0.36,4258,2,9,36.49,0
10823,67,130960,37542,0.19,2030,1,1,36.14,0
10824,43,29466,40214,0.2,9077,2,5,93.13,0
10825,35,111057,28648,0.35,8817,3,0,43.76,0
10826,57,77324,33697,0.13,9441,4,2,54.45,0
10827,41,122208,26223,0.51,4378,1,4,60.44,1
10828,34,35467,22865,0.27,4904,1,9,88.15,1
10829,22,117555,9572,0.52,10129,7,4,16.98,0
10830,31,95955,41601,0.21,1882,5,6,33.48,0
10831,59,72948,44026,0.44,6510,13,4,62.83,0
10832,58,36676,24501,0.58,10981,7,9,49.12,1
10833,54,114791,27866,0.15,6568,10,5,35.05,1
10834,58,51514,13416,0.42,11729,9,6,46.87,0
10835,54,128718,26775,0.34,8594,14,1,96.96,1
10836,38,42650,30080,0.29,8664,1,2,11.89,0
10837,50,108290,5887,0.58,10577,8,2,23.23,0
10838,35,97701,20374,0.57,4514,10,0,11.68,0
10839,47,30683,17605,0.6,5482,4,8,63.41,0
10840,54,118092,16684,0.23,5674,9,9,11.16,0
10841,58,79819,25002,0.33,10000,13,8,50.86,0
10842,53,100978,27015,0.27,10418,2,8,87.33,0
10843,44,24860,23972,0.53,4604,9,8,18.75,1
10844,35,23729,1617,0.47,4437,8,7,42.87,0
10845,50,51351,47404,0.36,11405,14,4,44.02,0
10846,62,132704,36338,0.73,2212,6,8,42.6,0
10847,37,82744,7309,0.18,2450,5,6,75.47,0
10848,25,44346,20139,0.88,2935,3,1,10.4,0
10849,49,140198,3790,0.19,6065,1,6,80.2,0
10850,24,94155,8826,0.72,3038,6,3,85.51,0
10851,30,141449,13134,0.39,9437,10,6,48.83,0
10852,37,96700,20693,0.79,3668,5,6,89.84,1
10853,30,124414,5054,0.16,11889,8,2,44.29,0
10854,37,26955,17090,0.4,3700,1,2,72.53,0
10855,40,85642,24808,0.37,3170,13,9,44.99,0
10856,44,146499,41449,0.89,4864,10,9,13.41,0
10857,25,90290,16569,0.89,3615,1,5,17.51,0
10858,54,64293,33227,0.25,9916,7,1,49.78,1
10859,26,81336,7508,0.6,2346,8,7,99.11,0
10860,22,41662,17608,0.53,8201,14,7,25.98,0
10861,33,26408,24523,0.22,6935,10,3,90.6,0
10862,63,60403,11433,0.23,5569,12,1,92.75,0
10863,63,21225,32939,0.89,4456,1,8,46.87,1
10864,68,32196,46112,0.46,5887,9,8,51.56,1
10865,31,89786,25520,0.2,9147,7,1,55.25,1
10866,67,35372,12888,0.27,11953,7,9,79.34,0
10867,43,146248,31932,0.31,8411,8,3,21.14,0
10868,36,37279,20734,0.51,11275,14,0,39.58,0
10869,51,130401,4827,0.37,8248,8,5,25.36,0
10870,31,115729,17257,0.46,2470,13,0,89.06,0
10871,36,136308,33194,0.23,9185,1,6,16.35,0
10872,28,74240,32318,0.36,2716,4,8,77.29,0
10873,24,130359,17793,0.16,6606,13,8,49.58,1
10874,60,112404,35684,0.81,11330,13,1,74.31,0
10875,24,58187,29014,0.26,7053,11,7,90.09,0
10876,45,136073,3859,0.71,11813,9,2,40.57,0
10877,23,68481,40840,0.38,8741,3,4,30.43,0
10878,52,48475,32856,0.48,4211,6,3,68.52,0
10879,23,64552,49291,0.33,10978,4,5,99.78,0
10880,47,87969,35819,0.66,1557,1,6,75.66,1
10881,49,96534,21085,0.78,11376,3,8,81.61,1
10882,52,129879,9214,0.33,8369,3,9,66.69,0
10883,39,116669,36736,0.29,2804,13,4,43.14,0
10884,41,119605,42704,0.65,3130,3,1,68.92,0
10885,25,26858,1601,0.26,5580,11,3,21.57,0
10886,38,94486,25318,0.61,5803,6,1,53.99,1
10887,48,94474,16451,0.18,7503,9,0,61.58,0
10888,62,45168,47025,0.6,10858,7,1,91.61,0
10889,42,52099,6274,0.51,1912,7,6,92.77,0
10890,41,91180,19226,0.19,3118,1,1,15.41,0
10891,26,129382,44634,0.62,6671,13,3,66.87,0
10892,21,81455,31926,0.46,6636,9,4,81.68,0
10893,25,74240,46136,0.27,4277,4,2,58.28,0
10894,61,94796,20046,0.38,2239,13,3,18.61,0
10895,32,74592,9674,0.49,6399,8,9,30.95,0
10896,46,149674,20023,0.17,2418,12,2,38.23,0
10897,66,142181,22910,0.87,11940,1,7,69.65,0
10898,54,140979,49230,0.63,9085,8,9,15.9,0
10899,69,67458,12503,0.18,7121,9,7,59.47,0
10900,34,121611,49392,0.76,9307,5,2,19.8,1
10901,46,78046,48138,0.36,7832,7,8,45.56,1
10902,65,139396,6368,0.58,3003,11,8,48.3,0
10903,47,36488,24527,0.32,4727,10,6,50.67,0
10904,29,78841,46335,0.69,2327,2,0,73.98,0
10905,46,138521,23487,0.68,4731,1,9,17.31,0
10906,67,20395,37593,0.54,4373,12,2,34.14,1
10907,42,72669,11391,0.29,11309,13,7,67.7,0
10908,67,30845,10874,0.3,10877,11,5,94.92,0
10909,50,56059,4608,0.41,7352,6,8,65.87,0
10910,63,38394,31451,0.22,11376,9,9,89.5,0
10911,68,113993,40646,0.37,10201,12,8,97.16,0
10912,37,65906,34786,0.65,7132,1,0,89.55,0
10913,46,79332,28546,0.76,10386,14,5,97.5,1
10914,56,57305,43378,0.37,4779,10,2,79.93,0
10915,21,62628,36268,0.29,5516,1,4,89.84,0
10916,28,41352,3667,0.77,3568,4,0,54.23,0
10917,69,106682,43346,0.81,7124,10,6,41.09,0
10918,55,102971,6230,0.43,7023,6,5,99.97,0
10919,35,71993,26720,0.12,10938,14,9,18.8,0
10920,67,59386,44023,0.66,10091,9,4,96.24,0
10921,42,123027,38602,0.73,4107,2,1,48.78,1
10922,34,76624,2546,0.11,1787,14,7,12.01,0
10923,46,77065,16050,0.58,2903,5,4,82.27,0
10924,48,140212,48817,0.57,6032,7,1,49.98,0
10925,43,105504,31134,0.4,11869,12,3,81.88,0
10926,34,133141,16640,0.7,1940,4,9,14.03,0
10927,44,28539,21828,0.44,7112,13,7,97.67,0
10928,22,21263,15284,0.64,6385,6,7,70.39,1
10929,65,33305,4423,0.51,6592,6,2,14.32,0
10930,46,73817,29577,0.3,2768,4,9,10.42,1
10931,34,44398,20070,0.59,8719,4,7,63.46,0
10932,27,129238,3332,0.69,8364,9,9,97.88,1
10933,23,117616,7066,0.88,8507,11,8,57.16,1
10934,67,95801,19040,0.4,1685,1,1,41.85,1
10935,43,69107,39806,0.15,5757,13,5,94.5,0
10936,66,52152,9583,0.89,5043,5,2,98.56,0
10937,63,113260,39057,0.6,11171,11,4,80.6,0
10938,67,50624,23604,0.86,6386,9,3,74.61,0
10939,65,149240,27564,0.18,6140,9,7,10.19,1
10940,38,119655,34064,0.37,2644,9,6,38.23,0
10941,58,76132,23857,0.21,5664,2,6,93.27,0
10942,55,145701,29941,0.77,2134,7,0,43.13,0
10943,35,125494,38962,0.8,9077,14,5,40.11,0
10944,45,72979,39573,0.5,2803,10,1,58.35,0
10945,57,78013,46565,0.25,2032,8,7,50.3,0
10946,48,114925,26692,0.2,11573,1,5,87.29,1
10947,30,83797,17879,0.57,4197,2,8,17.35,0
10948,59,71798,36763,0.51,2452,1,9,69.29,1
10949,37,36650,17477,0.66,4305,13,0,72.75,0
10950,59,46014,46680,0.34,9086,9,7,89.21,1
10951,42,96421,7393,0.42,10261,10,1,47.42,0
10952,46,27434,34488,0.12,8282,11,6,36.55,0
10953,64,50028,22459,0.59,10671,5,2,66.39,0
10954,45,86558,40093,0.44,6712,4,6,75.24,0
10955,37,44331,13554,0.84,5630,8,0,25.39,0
10956,33,87573,38867,0.61,9442,3,9,24.23,1
10957,40,149473,13568,0.42,5041,8,8,33.72,0
10958,45,94292,37794,0.31,4886,3,5,32.31,0
10959,24,142466,46015,0.82,11429,6,6,77.56,1
10960,30,66326,6057,0.11,7590,4,8,57.76,0
10961,23,102979,18490,0.36,6995,13,9,59.3,0
10962,61,119728,6305,0.85,9158,14,0,11.32,0
10963,65,24123,33740,0.62,3900,8,7,99.48,1
10964,38,36603,45682,0.53,5052,7,6,84.68,0
10965,67,85941,25118,0.26,2478,12,1,49.93,0
10966,56,62597,7674,0.77,8047,5,0,16.02,0
10967,67,83238,43331,0.26,7013,13,9,72.49,0
10968,42,104238,25998,0.3,10094,14,0,58.15,0
10969,54,62719,16316,0.25,3014,13,3,70.98,1
10970,67,111786,17217,0.23,11239,3,4,70.98,0
10971,28,61751,3005,0.86,1893,5,6,23.93,0
10972,60,146462,46509,0.58,4130,14,7,39.59,0
10973,69,106978,15602,0.61,7315,4,1,11.6,0
10974,64,37693,22645,0.86,1603,8,8,98.4,1
10975,39,109541,46371,0.28,3243,11,6,82.58,0
10976,62,130329,14987,0.1,6936,5,5,93.59,0
10977,61,57697,14543,0.58,1921,10,7,13.97,0
10978,57,114524,28944,0.51,7916,10,1,55.03,0
10979,26,117869,10144,0.48,7697,5,0,77.27,0
10980,46,49992,44882,0.15,6792,2,4,19.33,0
10981,54,83825,39459,0.46,8308,9,8,79.94,0
10982,65,29522,40827,0.33,6213,6,6,68.28,0
10983,26,65406,31741,0.32,4677,11,6,98.65,0
10984,57,127006,5479,0.28,5276,1,8,22.68,0
10985,53,129068,5198,0.37,5890,3,4,66.63,0
10986,42,32121,10091,0.38,9967,4,4,95.24,1
10987,41,143371,48836,0.35,8228,10,6,76.93,0
10988,26,34219,5205,0.88,8710,10,5,40.25,0
10989,26,21617,4641,0.85,9885,14,9,20.73,1
10990,68,63016,4543,0.56,2626,2,5,96.74,1
10991,24,70672,49192,0.88,1749,13,7,16.47,1
